id,sales
3006427,116.90828
3006428,91.371796
3006429,490.1496
3006430,2.2411551
3006431,7.068225
3006432,4.1482306
3006433,2.4359648
3006434,2.9404154
3006435,1696.846
3006436,-0.033718586
3006437,154.41985
3006438,3.7469282
3006439,922.2094
3006440,384.27838
3006441,275.65237
3006442,69.77722
3006443,77.26293
3006444,3042.8772
3006445,11.227213
3006446,0.51949155
3006447,13.115814
3006448,18.13294
3006449,0.099273086
3006450,234.7862
3006451,9.371867
3006452,0.12403846
3006453,6.569063
3006454,48.103565
3006455,2.163028
3006456,137.7655
3006457,229.59465
3006458,1.1146731
3006459,5.541862
3006460,122.69509
3006461,36.365856
3006462,592.39087
3006463,3.910654
3006464,5.106652
3006465,4.9662266
3006466,-0.019507408
3006467,1.0363288
3006468,1565.6438
3006469,-0.02848512
3006470,151.79936
3006471,7.922573
3006472,1084.2993
3006473,254.41339
3006474,212.11789
3006475,133.88188
3006476,62.740974
3006477,2124.7249
3006478,6.8785143
3006479,0.21546829
3006480,9.852196
3006481,11.986616
3006482,0.06462979
3006483,178.20134
3006484,0.06806183
3006485,-0.05460751
3006486,1.9498663
3006487,58.13114
3006488,1.3786068
3006489,62.715176
3006490,160.59012
3006491,0.745764
3006492,2.9527247
3006493,85.78901
3006494,32.484116
3006495,451.3968
3006496,-0.21827435
3006497,0.53920245
3006498,8.99637
3006499,0.4917475
3006500,3.7820368
3006501,3301.5222
3006502,0.13567483
3006503,315.4446
3006504,10.894682
3006505,1351.1758
3006506,774.0654
3006507,501.251
3006508,213.84358
3006509,191.9894
3006510,4882.698
3006511,19.65808
3006512,0.83511806
3006513,20.027292
3006514,24.837822
3006515,0.27342546
3006516,321.37912
3006517,1.0843263
3006518,0.36399293
3006519,19.586756
3006520,105.861244
3006521,4.1366425
3006522,277.9819
3006523,375.34085
3006524,2.7568111
3006525,8.885217
3006526,343.6603
3006527,68.285255
3006528,1102.8458
3006529,20.865423
3006530,17.414047
3006531,4.6212935
3006532,0.10303259
3006533,5.4620886
3006534,2758.9358
3006535,-0.08422965
3006536,564.08765
3006537,9.067677
3006538,738.32294
3006539,601.0058
3006540,275.46786
3006541,167.57437
3006542,102.231926
3006543,3145.592
3006544,13.193134
3006545,0.43137443
3006546,15.059776
3006547,20.513948
3006548,0.05031109
3006549,243.8872
3006550,12.906438
3006551,4.977838
3006552,20.63164
3006553,127.78911
3006554,2.8374774
3006555,123.50971
3006556,235.79778
3006557,4.427481
3006558,6.3830643
3006559,228.75284
3006560,60.64486
3006561,1263.9283
3006562,42.501293
3006563,21.569115
3006564,8.739417
3006565,0.59562373
3006566,3.7264504
3006567,3325.7424
3006568,0.118825436
3006569,190.52434
3006570,8.534912
3006571,1206.7665
3006572,445.37527
3006573,308.6596
3006574,76.93157
3006575,70.20099
3006576,4293.238
3006577,38.770058
3006578,1.4180508
3006579,19.005995
3006580,22.018147
3006581,0.30391192
3006582,221.38028
3006583,8.550702
3006584,0.32424915
3006585,5.943194
3006586,82.51243
3006587,3.700924
3006588,182.53699
3006589,283.92554
3006590,1.7338762
3006591,6.752694
3006592,180.68307
3006593,35.40715
3006594,516.6526
3006595,11.008661
3006596,4.9823294
3006597,6.561895
3006598,0.17649508
3006599,6.8362856
3006600,3275.353
3006601,0.07895875
3006602,608.5504
3006603,18.704014
3006604,977.06885
3006605,973.91235
3006606,239.70853
3006607,190.82376
3006608,161.23456
3006609,3692.8132
3006610,37.984074
3006611,1.2041388
3006612,20.849691
3006613,29.400629
3006614,0.2260716
3006615,329.63086
3006616,31.013752
3006617,20.312449
3006618,11.068798
3006619,219.55377
3006620,10.379473
3006621,449.23892
3006622,389.22144
3006623,9.466501
3006624,12.643863
3006625,557.6672
3006626,110.88479
3006627,2670.0906
3006628,0.1474688
3006629,35.007023
3006630,10.447729
3006631,0.29586756
3006632,4.8472266
3006633,4421.2227
3006634,-0.06428552
3006635,594.0107
3006636,14.193807
3006637,1500.4364
3006638,946.1247
3006639,633.5295
3006640,162.56523
3006641,163.536
3006642,6097.7344
3006643,17.327448
3006644,0.5800153
3006645,23.578484
3006646,22.099182
3006647,-0.025080204
3006648,432.04443
3006649,8.480375
3006650,6.206674
3006651,6.311186
3006652,157.62708
3006653,3.220697
3006654,284.92178
3006655,449.96625
3006656,5.3377504
3006657,6.678738
3006658,305.44946
3006659,82.46198
3006660,1096.7601
3006661,27.053198
3006662,24.994562
3006663,12.641788
3006664,0.5554174
3006665,5.528407
3006666,3361.6619
3006667,0.063857436
3006668,493.30615
3006669,10.613652
3006670,1497.3745
3006671,719.0972
3006672,420.35257
3006673,241.16695
3006674,164.44688
3006675,4852.074
3006676,18.401592
3006677,0.7879592
3006678,33.953373
3006679,50.89471
3006680,0.23930895
3006681,377.5687
3006682,5.507949
3006683,4.538549
3006684,12.506703
3006685,213.7131
3006686,3.7513351
3006687,135.22574
3006688,359.46793
3006689,3.9832091
3006690,6.6677413
3006691,217.39969
3006692,130.385
3006693,1302.7075
3006694,0.7747158
3006695,12.090769
3006696,5.2003636
3006697,0.007985592
3006698,1.8978915
3006699,1686.9122
3006700,-0.09420848
3006701,146.77394
3006702,9.913909
3006703,740.3521
3006704,294.8983
3006705,156.27281
3006706,52.911163
3006707,85.15485
3006708,2550.551
3006709,9.484694
3006710,0.28453302
3006711,17.875433
3006712,19.90458
3006713,0.08130777
3006714,176.07245
3006715,1.2577839
3006716,0.17751682
3006717,5.0971527
3006718,104.46494
3006719,2.7320707
3006720,109.82839
3006721,167.3566
3006722,1.1528656
3006723,4.9105635
3006724,153.38841
3006725,35.376774
3006726,524.82294
3006727,11.887025
3006728,3.8682156
3006729,2.183287
3006730,-0.10770017
3006731,2.5707593
3006732,1526.9186
3006733,-0.07561213
3006734,313.10797
3006735,19.383402
3006736,486.47293
3006737,499.6645
3006738,127.228165
3006739,62.77475
3006740,84.56358
3006741,1914.7549
3006742,28.984879
3006743,0.28519642
3006744,12.256079
3006745,15.061186
3006746,0.053468704
3006747,155.64667
3006748,13.011114
3006749,3.4543061
3006750,3.0875616
3006751,121.70856
3006752,6.5721116
3006753,559.2972
3006754,199.7179
3006755,3.7719035
3006756,6.2437534
3006757,299.2314
3006758,41.323166
3006759,1133.3514
3006760,-0.051065564
3006761,6.3435884
3006762,3.92304
3006763,0.11783242
3006764,6.06139
3006765,4022.3743
3006766,0.29815805
3006767,771.74646
3006768,22.555689
3006769,1104.0344
3006770,1359.2764
3006771,329.99115
3006772,227.57617
3006773,182.39027
3006774,3869.0457
3006775,32.147026
3006776,0.9397234
3006777,22.375397
3006778,47.467567
3006779,0.13681543
3006780,291.33218
3006781,13.674485
3006782,53.00138
3006783,10.243099
3006784,254.15144
3006785,15.957151
3006786,449.86713
3006787,379.302
3006788,18.165506
3006789,11.326082
3006790,597.8573
3006791,121.161285
3006792,3227.5986
3006793,0.16356158
3006794,21.571472
3006795,4.5728507
3006796,0.10101414
3006797,4.1961718
3006798,2043.6112
3006799,0.10184848
3006800,352.15283
3006801,11.335173
3006802,451.4803
3006803,660.6872
3006804,162.35883
3006805,147.87125
3006806,123.82853
3006807,1908.4275
3006808,22.358337
3006809,0.74118316
3006810,14.173708
3006811,19.385029
3006812,0.20493579
3006813,137.76259
3006814,0.46514964
3006815,32.21756
3006816,4.2560124
3006817,307.3666
3006818,9.363361
3006819,245.42911
3006820,167.40132
3006821,5.6554418
3006822,7.407364
3006823,223.69296
3006824,50.03879
3006825,2081.0098
3006826,1.0909634
3006827,3.152032
3006828,5.546383
3006829,-0.053824663
3006830,1.2961986
3006831,1172.8734
3006832,-0.16539598
3006833,260.23557
3006834,9.275441
3006835,393.20386
3006836,316.13812
3006837,100.65143
3006838,50.70091
3006839,45.514324
3006840,1436.2288
3006841,8.57858
3006842,0.4747324
3006843,11.482248
3006844,12.580613
3006845,0.064643145
3006846,119.87142
3006847,0.618863
3006848,6.9242163
3006849,1.5463297
3006850,66.94001
3006851,1.3291662
3006852,208.25699
3006853,168.13823
3006854,3.5348501
3006855,4.8566904
3006856,160.1479
3006857,26.658323
3006858,721.3739
3006859,0.46755457
3006860,2.2959044
3006861,7.3691616
3006862,0.19373608
3006863,4.959917
3006864,3969.0703
3006865,0.23093355
3006866,715.34985
3006867,25.522272
3006868,1039.8927
3006869,1209.6697
3006870,335.29248
3006871,302.12888
3006872,182.33868
3006873,3438.5566
3006874,29.217321
3006875,2.188001
3006876,22.162691
3006877,36.40857
3006878,0.42096615
3006879,319.09647
3006880,9.2903595
3006881,54.123116
3006882,8.923486
3006883,318.20966
3006884,7.6673746
3006885,340.0465
3006886,350.01346
3006887,13.314729
3006888,14.864352
3006889,514.14465
3006890,98.24958
3006891,3303.4282
3006892,1.571703
3006893,17.09834
3006894,8.248572
3006895,0.22044337
3006896,3.3819594
3006897,3855.712
3006898,0.100611925
3006899,697.08264
3006900,21.414389
3006901,1413.4103
3006902,1047.8175
3006903,416.83063
3006904,268.62976
3006905,154.22314
3006906,5258.569
3006907,12.799691
3006908,1.1326711
3006909,17.052834
3006910,32.953495
3006911,0.62496054
3006912,311.39813
3006913,-0.057307005
3006914,8.895673
3006915,6.499224
3006916,224.25133
3006917,2.1263595
3006918,212.74837
3006919,391.39783
3006920,6.3673306
3006921,4.7677064
3006922,279.15128
3006923,75.728
3006924,1480.825
3006925,2.6638355
3006926,8.33122
3006927,7.5493593
3006928,0.29137635
3006929,1.5457323
3006930,3362.2039
3006931,0.070904136
3006932,576.922
3006933,18.137867
3006934,1159.3739
3006935,775.92664
3006936,317.18192
3006937,245.60954
3006938,137.95448
3006939,4629.933
3006940,12.939703
3006941,1.0804224
3006942,22.190695
3006943,32.169548
3006944,0.46468222
3006945,270.64368
3006946,-0.07137555
3006947,8.382049
3006948,6.3038583
3006949,275.0412
3006950,2.1143513
3006951,141.85378
3006952,269.54413
3006953,5.6765947
3006954,4.523692
3006955,239.03458
3006956,64.33789
3006957,1314.835
3006958,2.0334268
3006959,7.9978867
3006960,13.028164
3006961,1.1437469
3006962,14.762529
3006963,6739.596
3006964,0.14338851
3006965,1275.0043
3006966,54.686367
3006967,2013.8312
3006968,2467.4722
3006969,444.39215
3006970,569.78876
3006971,483.80664
3006972,8093.009
3006973,93.04444
3006974,3.057118
3006975,35.068233
3006976,72.529594
3006977,1.1101744
3006978,603.66235
3006979,55.247646
3006980,72.98438
3006981,69.82439
3006982,544.34247
3006983,34.777275
3006984,840.58234
3006985,701.6599
3006986,21.857252
3006987,30.437536
3006988,1298.4066
3006989,284.42392
3006990,10064.532
3006991,1.5823734
3006992,85.36363
3006993,3.0009928
3006994,0.08630824
3006995,0.7473813
3006996,1498.4188
3006997,-0.07629371
3006998,139.65822
3006999,5.369454
3007000,714.05164
3007001,248.1142
3007002,122.82734
3007003,144.64256
3007004,59.28515
3007005,2101.8838
3007006,5.0717173
3007007,0.33710587
3007008,7.880333
3007009,9.006454
3007010,0.14749348
3007011,162.3966
3007012,0.26914203
3007013,0.05276096
3007014,3.7136536
3007015,75.97521
3007016,1.1064167
3007017,66.64042
3007018,139.4832
3007019,2.110875
3007020,3.6399155
3007021,117.3907
3007022,21.441246
3007023,397.8371
3007024,-0.031362534
3007025,4.8410506
3007026,10.42181
3007027,0.32138956
3007028,2.672275
3007029,3763.376
3007030,0.008966327
3007031,487.978
3007032,16.774422
3007033,1485.2108
3007034,794.8748
3007035,303.53754
3007036,284.19357
3007037,142.23895
3007038,5080.0864
3007039,15.4486065
3007040,0.42458904
3007041,22.016
3007042,27.168192
3007043,0.092396975
3007044,296.4523
3007045,1.9450233
3007046,2.8832884
3007047,10.444733
3007048,98.69049
3007049,2.5091588
3007050,380.95013
3007051,396.38885
3007052,4.274105
3007053,8.496839
3007054,167.919
3007055,61.438076
3007056,1254.2001
3007057,1.6325078
3007058,7.428417
3007059,1.8171947
3007060,-0.16020352
3007061,0.3687935
3007062,1090.4524
3007063,-0.20463115
3007064,129.8198
3007065,3.8531842
3007066,522.1031
3007067,152.44897
3007068,110.717125
3007069,159.6702
3007070,41.873108
3007071,1634.5143
3007072,2.1517706
3007073,0.05801058
3007074,5.3664837
3007075,5.048629
3007076,-0.10812676
3007077,122.727715
3007078,0.005363941
3007079,-0.05094576
3007080,0.7660365
3007081,70.44498
3007082,0.60692513
3007083,69.218895
3007084,108.556274
3007085,0.6599337
3007086,1.5254636
3007087,60.697174
3007088,10.887294
3007089,219.69969
3007090,-0.2506237
3007091,1.269351
3007092,9.859153
3007093,0.09953332
3007094,1.6195309
3007095,2402.6045
3007096,0.08339107
3007097,232.53278
3007098,10.044465
3007099,1162.3024
3007100,454.83673
3007101,193.71832
3007102,152.55818
3007103,140.38614
3007104,3298.3428
3007105,3.6910968
3007106,0.41775203
3007107,12.885692
3007108,22.75073
3007109,0.17457163
3007110,222.44928
3007111,0.07916355
3007112,0.06430137
3007113,11.754308
3007114,62.623245
3007115,2.3963952
3007116,269.52478
3007117,267.34595
3007118,2.284952
3007119,5.5697174
3007120,193.43237
3007121,36.74486
3007122,1024.8484
3007123,0.01672709
3007124,1.8568547
3007125,3.269785
3007126,0.08754337
3007127,1.2339907
3007128,2841.9868
3007129,-0.0065526366
3007130,572.18536
3007131,9.549358
3007132,1091.2098
3007133,544.62134
3007134,247.96184
3007135,149.41817
3007136,98.9257
3007137,3917.6494
3007138,7.804638
3007139,2.4374647
3007140,29.545609
3007141,39.851948
3007142,0.35634196
3007143,253.33563
3007144,3.9926195
3007145,7.704871
3007146,4.329336
3007147,111.1601
3007148,3.2486844
3007149,203.08368
3007150,305.70996
3007151,5.416745
3007152,6.4543614
3007153,161.73878
3007154,39.62502
3007155,699.3802
3007156,1.6238608
3007157,6.44079
3007158,5.125826
3007159,0.04465556
3007160,0.62257767
3007161,1711.697
3007162,-0.060011208
3007163,139.19933
3007164,4.8876452
3007165,664.9296
3007166,194.43568
3007167,109.93599
3007168,140.50444
3007169,81.55364
3007170,2060.0818
3007171,3.084805
3007172,0.23638976
3007173,8.882375
3007174,10.971327
3007175,0.06456864
3007176,143.48463
3007177,0.004534006
3007178,0.09577441
3007179,0.8588357
3007180,91.92535
3007181,1.2258866
3007182,191.63396
3007183,139.13536
3007184,0.7433958
3007185,1.3941808
3007186,63.794785
3007187,16.782915
3007188,363.0257
3007189,-0.068704784
3007190,1.2304213
3007191,4.71891
3007192,-0.086826265
3007193,0.8385459
3007194,3142.9614
3007195,-0.12118828
3007196,436.99988
3007197,10.548113
3007198,881.7331
3007199,618.7251
3007200,218.72586
3007201,147.62534
3007202,153.98322
3007203,3838.2625
3007204,4.9774323
3007205,0.16050994
3007206,12.752775
3007207,14.727738
3007208,-0.07396358
3007209,215.85048
3007210,0.050017715
3007211,26.426249
3007212,2.8336327
3007213,152.8174
3007214,1.6432545
3007215,188.10464
3007216,267.47076
3007217,2.7123907
3007218,3.6056943
3007219,128.17714
3007220,45.166622
3007221,1024.5515
3007222,0.28650117
3007223,0.29469788
3007224,3.9097047
3007225,-0.03044182
3007226,6.0379324
3007227,2863.4636
3007228,-0.061272502
3007229,543.6486
3007230,32.724255
3007231,841.6147
3007232,833.07446
3007233,157.73973
3007234,148.76823
3007235,128.668
3007236,2766.8262
3007237,55.38554
3007238,1.3999248
3007239,23.780045
3007240,28.073774
3007241,0.07509887
3007242,274.14026
3007243,24.156727
3007244,31.390331
3007245,3.0630527
3007246,209.60988
3007247,11.546531
3007248,250.68042
3007249,322.69287
3007250,11.819094
3007251,14.355533
3007252,301.8668
3007253,75.39272
3007254,2513.7373
3007255,-0.039408565
3007256,12.374265
3007257,8.560585
3007258,0.07309091
3007259,10.163325
3007260,3763.8716
3007261,0.05645132
3007262,613.87714
3007263,21.634766
3007264,1361.6666
3007265,954.4292
3007266,205.95422
3007267,125.99663
3007268,150.02698
3007269,3580.4949
3007270,26.564672
3007271,1.3763487
3007272,37.76387
3007273,52.58804
3007274,0.12787163
3007275,432.49298
3007276,27.491724
3007277,26.24692
3007278,11.331568
3007279,250.7151
3007280,13.072718
3007281,224.65189
3007282,523.6486
3007283,10.135016
3007284,12.365954
3007285,193.77144
3007286,78.40757
3007287,2338.4138
3007288,0.11014593
3007289,14.45753
3007290,9.471628
3007291,0.35104585
3007292,3.7483544
3007293,4644.61
3007294,0.06534755
3007295,793.66895
3007296,13.232992
3007297,1702.2343
3007298,906.1921
3007299,269.97638
3007300,315.0084
3007301,142.08583
3007302,5687.143
3007303,51.745625
3007304,1.4007545
3007305,19.230072
3007306,34.631413
3007307,0.07607043
3007308,363.7205
3007309,7.8995047
3007310,17.979887
3007311,32.358727
3007312,178.79576
3007313,7.096363
3007314,209.17459
3007315,411.043
3007316,9.243984
3007317,14.001331
3007318,290.25638
3007319,73.798325
3007320,1684.6561
3007321,18.816446
3007322,20.52089
3007323,4.703395
3007324,-0.019931912
3007325,4.9040904
3007326,2919.1511
3007327,-0.09259713
3007328,503.39975
3007329,15.228287
3007330,841.7055
3007331,889.95465
3007332,225.54143
3007333,151.11041
3007334,139.9011
3007335,2997.8762
3007336,27.843973
3007337,0.9513074
3007338,14.0347595
3007339,17.936699
3007340,0.22154868
3007341,293.10788
3007342,23.044937
3007343,24.7161
3007344,1.4671264
3007345,182.83522
3007346,9.196581
3007347,392.52924
3007348,318.6523
3007349,7.916087
3007350,11.295977
3007351,457.3321
3007352,66.95569
3007353,2478.5068
3007354,-0.049147308
3007355,28.167955
3007356,5.5076632
3007357,0.20181942
3007358,3.5383496
3007359,4750.1533
3007360,0.18600452
3007361,364.32812
3007362,27.520752
3007363,2155.3994
3007364,614.3224
3007365,287.89694
3007366,199.07747
3007367,162.5986
3007368,5738.7637
3007369,16.379206
3007370,1.3480451
3007371,18.416355
3007372,39.39247
3007373,0.23252392
3007374,363.6374
3007375,0.31702542
3007376,0.38136923
3007377,6.835217
3007378,116.08162
3007379,3.5957265
3007380,151.88704
3007381,414.36896
3007382,4.6199927
3007383,9.803302
3007384,215.00867
3007385,50.12536
3007386,1090.2322
3007387,0.013277292
3007388,9.36802
3007389,7.977335
3007390,0.18089342
3007391,7.84614
3007392,3830.9832
3007393,0.07195926
3007394,564.8583
3007395,19.184082
3007396,1321.222
3007397,902.8639
3007398,261.26227
3007399,177.87384
3007400,184.26239
3007401,3608.1306
3007402,37.51192
3007403,1.3173375
3007404,28.086254
3007405,36.297314
3007406,0.21646607
3007407,373.0462
3007408,18.68578
3007409,26.202198
3007410,10.404129
3007411,245.9714
3007412,14.024364
3007413,270.27362
3007414,527.8676
3007415,13.53938
3007416,11.19208
3007417,240.27171
3007418,62.515335
3007419,2258.885
3007420,0.27260685
3007421,6.9670806
3007422,4.211798
3007423,0.003409505
3007424,6.157082
3007425,3246.7947
3007426,0.019545555
3007427,538.71326
3007428,14.616823
3007429,845.6111
3007430,845.9943
3007431,194.11732
3007432,182.92938
3007433,141.27092
3007434,2709.352
3007435,47.0113
3007436,0.94956684
3007437,17.2179
3007438,25.999126
3007439,0.111322284
3007440,273.58112
3007441,26.585987
3007442,44.73552
3007443,11.350646
3007444,195.61943
3007445,14.107187
3007446,285.79227
3007447,341.15268
3007448,11.160405
3007449,11.33907
3007450,292.21545
3007451,68.849945
3007452,2725.0574
3007453,0.021969438
3007454,15.553385
3007455,4.937014
3007456,-0.022351027
3007457,3.2015638
3007458,5253.656
3007459,-0.019615293
3007460,573.64374
3007461,21.002703
3007462,1177.7848
3007463,694.5418
3007464,286.2205
3007465,204.03441
3007466,105.64353
3007467,4654.82
3007468,10.765413
3007469,0.048896432
3007470,16.700863
3007471,23.762575
3007472,-0.030561209
3007473,243.68878
3007474,-0.054918647
3007475,11.053681
3007476,1.6263113
3007477,186.2211
3007478,3.5923438
3007479,193.96954
3007480,335.26938
3007481,3.084836
3007482,1.8250191
3007483,212.13994
3007484,105.29232
3007485,975.55054
3007486,2.3565996
3007487,0.49235678
3007488,21.298903
3007489,-0.017520785
3007490,20.495275
3007491,10798.121
3007492,0.082059026
3007493,1519.3588
3007494,46.869465
3007495,2663.6445
3007496,2808.139
3007497,751.20953
3007498,695.7102
3007499,569.7934
3007500,9956.481
3007501,98.15828
3007502,3.2076397
3007503,79.97143
3007504,151.69681
3007505,0.3944409
3007506,855.37054
3007507,173.88953
3007508,34.926956
3007509,66.94516
3007510,724.61316
3007511,34.1745
3007512,1086.5798
3007513,1082.9913
3007514,46.981728
3007515,47.561443
3007516,1453.3438
3007517,377.4068
3007518,9341.804
3007519,160.8249
3007520,93.95856
3007521,19.44227
3007522,-0.024722338
3007523,19.304544
3007524,9245.752
3007525,0.05218327
3007526,1358.4735
3007527,43.061615
3007528,2517.7996
3007529,2438.176
3007530,740.5685
3007531,524.11835
3007532,512.02325
3007533,10191.101
3007534,115.94023
3007535,2.0529394
3007536,59.25391
3007537,107.025505
3007538,0.35916185
3007539,854.5012
3007540,115.962204
3007541,54.635647
3007542,38.88658
3007543,507.62738
3007544,26.816517
3007545,1208.6068
3007546,987.7028
3007547,35.721752
3007548,37.20894
3007549,1545.1526
3007550,319.00977
3007551,9060.222
3007552,159.17947
3007553,100.872505
3007554,17.227549
3007555,-0.0044246316
3007556,23.678959
3007557,6741.255
3007558,0.076666355
3007559,1229.9288
3007560,29.211054
3007561,2478.9053
3007562,2269.4668
3007563,856.51105
3007564,248.6405
3007565,303.70587
3007566,8647.595
3007567,66.05901
3007568,1.3556726
3007569,38.025307
3007570,66.02782
3007571,0.120200515
3007572,735.5421
3007573,166.43033
3007574,38.008293
3007575,22.78282
3007576,335.89755
3007577,15.486605
3007578,1082.1812
3007579,1208.7902
3007580,34.901054
3007581,37.56685
3007582,1142.9364
3007583,193.49644
3007584,3287.041
3007585,130.18535
3007586,53.502884
3007587,18.259087
3007588,0.038888216
3007589,27.457739
3007590,7067.2554
3007591,0.15587378
3007592,1313.827
3007593,34.914745
3007594,2647.846
3007595,2470.4695
3007596,872.63245
3007597,332.90732
3007598,362.9823
3007599,9539.084
3007600,72.89405
3007601,1.6004927
3007602,59.886803
3007603,97.51596
3007604,0.44236803
3007605,823.32965
3007606,206.07928
3007607,37.025356
3007608,36.48569
3007609,444.98935
3007610,16.80954
3007611,1090.0481
3007612,1147.8848
3007613,34.845215
3007614,45.793
3007615,1418.5867
3007616,247.89977
3007617,4923.9224
3007618,124.496185
3007619,62.136795
3007620,15.431149
3007621,-0.015363455
3007622,22.439598
3007623,5792.681
3007624,0.018576503
3007625,1056.3212
3007626,28.382738
3007627,2125.0847
3007628,1632.4847
3007629,672.92267
3007630,201.95097
3007631,248.16861
3007632,6951.656
3007633,49.66305
3007634,0.72707653
3007635,25.68284
3007636,52.389553
3007637,0.022527218
3007638,656.6574
3007639,136.15936
3007640,19.125933
3007641,17.516537
3007642,283.23688
3007643,9.224386
3007644,830.53253
3007645,1030.4484
3007646,25.745857
3007647,32.1967
3007648,942.85516
3007649,127.57172
3007650,2356.0303
3007651,76.31839
3007652,27.927298
3007653,13.657488
3007654,-0.16332561
3007655,15.63475
3007656,7004.8164
3007657,-0.10847509
3007658,1009.41034
3007659,34.345177
3007660,1936.3467
3007661,2097.6733
3007662,524.7224
3007663,442.81802
3007664,442.708
3007665,7185.442
3007666,68.54542
3007667,1.1530116
3007668,43.44856
3007669,51.168655
3007670,0.11135864
3007671,572.77136
3007672,45.310684
3007673,45.739025
3007674,32.702892
3007675,491.9501
3007676,21.039408
3007677,858.74445
3007678,721.7695
3007679,26.52252
3007680,36.63414
3007681,1173.6882
3007682,233.55817
3007683,7510.3643
3007684,78.08856
3007685,60.174034
3007686,6.4219866
3007687,0.0636245
3007688,6.229923
3007689,1799.2277
3007690,-0.095065296
3007691,387.7118
3007692,27.187313
3007693,915.72845
3007694,598.38556
3007695,201.71083
3007696,109.90399
3007697,106.11454
3007698,2513.6594
3007699,27.66021
3007700,0.975688
3007701,25.717476
3007702,36.403675
3007703,0.29697406
3007704,264.79202
3007705,15.817991
3007706,10.744901
3007707,9.143076
3007708,143.45872
3007709,9.173762
3007710,210.24202
3007711,303.41238
3007712,4.1957655
3007713,7.8893805
3007714,219.88983
3007715,59.19312
3007716,1746.9308
3007717,0.5887022
3007718,9.018552
3007719,12.331652
3007720,0.07214856
3007721,20.344893
3007722,4747.6167
3007723,0.090648055
3007724,839.3953
3007725,39.19907
3007726,1795.607
3007727,1342.7146
3007728,534.16833
3007729,147.79694
3007730,207.96153
3007731,6052.8423
3007732,91.92752
3007733,1.2808158
3007734,34.00649
3007735,59.751194
3007736,0.23880017
3007737,536.59656
3007738,114.9275
3007739,10.323286
3007740,3.4252167
3007741,326.80533
3007742,13.44301
3007743,796.5019
3007744,745.28107
3007745,16.06307
3007746,30.415836
3007747,531.45544
3007748,95.885254
3007749,2302.4377
3007750,49.23982
3007751,19.86543
3007752,7.6613903
3007753,0.0010462999
3007754,10.448087
3007755,4946.471
3007756,0.028232098
3007757,937.5508
3007758,12.448895
3007759,1321.0537
3007760,1488.1342
3007761,289.67838
3007762,382.8433
3007763,294.68335
3007764,5954.9463
3007765,43.552906
3007766,1.2963319
3007767,38.047047
3007768,54.383633
3007769,0.23104727
3007770,400.97174
3007771,4.0034723
3007772,55.603123
3007773,7.3731565
3007774,299.30746
3007775,16.688013
3007776,552.2219
3007777,467.0465
3007778,26.795979
3007779,15.307676
3007780,737.4865
3007781,131.87312
3007782,4937.665
3007783,3.7699113
3007784,36.31577
3007785,15.428015
3007786,0.00680995
3007787,12.902377
3007788,4869.2383
3007789,-0.029560328
3007790,725.11816
3007791,15.50721
3007792,1553.8071
3007793,1191.6533
3007794,373.79108
3007795,294.67743
3007796,365.33063
3007797,5124.4375
3007798,51.02198
3007799,2.135562
3007800,49.03802
3007801,53.051502
3007802,0.15085876
3007803,516.7456
3007804,11.247671
3007805,59.24061
3007806,7.805684
3007807,388.1144
3007808,12.921588
3007809,541.7835
3007810,489.04004
3007811,18.013453
3007812,31.421097
3007813,579.23645
3007814,161.52422
3007815,5028.659
3007816,2.8452797
3007817,9.04896
3007818,13.6207285
3007819,0.19905698
3007820,6.1735444
3007821,3215.1587
3007822,0.09027481
3007823,523.8723
3007824,10.465961
3007825,1062.4885
3007826,697.69635
3007827,282.59665
3007828,123.859245
3007829,157.29665
3007830,2917.9163
3007831,19.201052
3007832,1.087544
3007833,23.07662
3007834,35.605858
3007835,0.06963885
3007836,295.3346
3007837,5.0980835
3007838,17.585606
3007839,5.4301386
3007840,226.10797
3007841,5.500091
3007842,284.6442
3007843,370.0881
3007844,6.4049673
3007845,9.013325
3007846,238.0811
3007847,72.62731
3007848,2619.3752
3007849,0.3932271
3007850,3.0016165
3007851,7.8952656
3007852,0.038389802
3007853,1.812087
3007854,4039.3118
3007855,0.0594002
3007856,255.63385
3007857,3.7796817
3007858,1185.3579
3007859,289.03983
3007860,226.29128
3007861,74.902176
3007862,67.31359
3007863,3253.1443
3007864,6.2775984
3007865,0.5966402
3007866,15.163473
3007867,17.04788
3007868,0.1248517
3007869,244.29391
3007870,0.15706503
3007871,0.09464419
3007872,3.4586806
3007873,69.26927
3007874,1.3856168
3007875,56.5347
3007876,210.99277
3007877,0.30776238
3007878,2.7826183
3007879,80.429016
3007880,78.44787
3007881,614.66046
3007882,-0.111080945
3007883,2.929142
3007884,6.0999713
3007885,0.15612936
3007886,7.72674
3007887,3890.159
3007888,0.12239277
3007889,680.695
3007890,21.027351
3007891,1368.0304
3007892,1306.3835
3007893,372.6738
3007894,233.3329
3007895,193.71312
3007896,4387.6123
3007897,42.683132
3007898,1.4972842
3007899,29.94277
3007900,47.913307
3007901,0.3116696
3007902,382.55826
3007903,29.047955
3007904,21.09308
3007905,33.30048
3007906,234.09048
3007907,10.980783
3007908,512.3996
3007909,471.7197
3007910,11.373379
3007911,16.737087
3007912,690.0415
3007913,110.434616
3007914,3369.4348
3007915,0.093200326
3007916,36.456085
3007917,4.7520065
3007918,-0.0854761
